system:index,date,lat,long,ndvi,.geo
2022_01_01,2022-01-01,34.19925,-118.53276,0.22947490215301514,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_02,2022-01-02,34.19925,-118.53276,0.25082507729530334,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_03,2022-01-03,34.19925,-118.53276,0.2762914001941681,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_04,2022-01-04,34.19925,-118.53276,0.22405660152435303,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_05,2022-01-05,34.19925,-118.53276,0.2725563943386078,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_06,2022-01-06,34.19925,-118.53276,0.22768670320510864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_07,2022-01-07,34.19925,-118.53276,0.42102688550949097,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_08,2022-01-08,34.19925,-118.53276,0.21450521051883698,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_09,2022-01-09,34.19925,-118.53276,0.28173914551734924,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_10,2022-01-10,34.19925,-118.53276,0.12080409377813339,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_11,2022-01-11,34.19925,-118.53276,0.242535799741745,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_12,2022-01-12,34.19925,-118.53276,0.03671128302812576,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_13,2022-01-13,34.19925,-118.53276,-0.008284750394523144,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_14,2022-01-14,34.19925,-118.53276,0.4541154205799103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_15,2022-01-15,34.19925,-118.53276,0.018797311931848526,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_16,2022-01-16,34.19925,-118.53276,0.07016845792531967,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_17,2022-01-17,34.19925,-118.53276,0.10807491838932037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_18,2022-01-18,34.19925,-118.53276,0.0459548681974411,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_19,2022-01-19,34.19925,-118.53276,0.13787510991096497,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_20,2022-01-20,34.19925,-118.53276,0.2149173468351364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_21,2022-01-21,34.19925,-118.53276,0.26828131079673767,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_22,2022-01-22,34.19925,-118.53276,0.22167831659317017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_23,2022-01-23,34.19925,-118.53276,0.3683215081691742,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_24,2022-01-24,34.19925,-118.53276,0.23170362412929535,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_25,2022-01-25,34.19925,-118.53276,0.2672596573829651,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_26,2022-01-26,34.19925,-118.53276,0.2271309643983841,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_27,2022-01-27,34.19925,-118.53276,0.24191664159297943,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_28,2022-01-28,34.19925,-118.53276,0.12322711199522018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_29,2022-01-29,34.19925,-118.53276,-0.0016090720891952515,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_30,2022-01-30,34.19925,-118.53276,0.4035259485244751,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_01_31,2022-01-31,34.19925,-118.53276,0.10349289327859879,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_01,2022-02-01,34.19925,-118.53276,0.32880204916000366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_02,2022-02-02,34.19925,-118.53276,0.2519835829734802,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_03,2022-02-03,34.19925,-118.53276,0.23161619901657104,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_04,2022-02-04,34.19925,-118.53276,0.25896215438842773,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_05,2022-02-05,34.19925,-118.53276,0.22332963347434998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_06,2022-02-06,34.19925,-118.53276,0.28860586881637573,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_07,2022-02-07,34.19925,-118.53276,0.22977125644683838,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_08,2022-02-08,34.19925,-118.53276,0.29493623971939087,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_09,2022-02-09,34.19925,-118.53276,0.23787258565425873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_10,2022-02-10,34.19925,-118.53276,0.29450640082359314,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_11,2022-02-11,34.19925,-118.53276,0.2548412084579468,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_12,2022-02-12,34.19925,-118.53276,0.22797732055187225,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_13,2022-02-13,34.19925,-118.53276,0.2977501153945923,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_14,2022-02-14,34.19925,-118.53276,0.22539228200912476,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_15,2022-02-15,34.19925,-118.53276,0.01993957720696926,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_16,2022-02-16,34.19925,-118.53276,0.24968788027763367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_17,2022-02-17,34.19925,-118.53276,0.308763325214386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_18,2022-02-18,34.19925,-118.53276,0.2484421581029892,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_19,2022-02-19,34.19925,-118.53276,0.25848767161369324,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_20,2022-02-20,34.19925,-118.53276,0.2693059742450714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_21,2022-02-21,34.19925,-118.53276,0.005251566879451275,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_22,2022-02-22,34.19925,-118.53276,0.0332484170794487,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_23,2022-02-23,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_24,2022-02-24,34.19925,-118.53276,0.3409961760044098,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_25,2022-02-25,34.19925,-118.53276,0.24126268923282623,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_26,2022-02-26,34.19925,-118.53276,0.18156495690345764,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_27,2022-02-27,34.19925,-118.53276,0.21587221324443817,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_02_28,2022-02-28,34.19925,-118.53276,0.2558823525905609,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_01,2022-03-01,34.19925,-118.53276,0.283001184463501,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_02,2022-03-02,34.19925,-118.53276,0.2339572161436081,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_03,2022-03-03,34.19925,-118.53276,0.1328517645597458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_04,2022-03-04,34.19925,-118.53276,0.05617320165038109,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_05,2022-03-05,34.19925,-118.53276,0.31653302907943726,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_06,2022-03-06,34.19925,-118.53276,0.2543679475784302,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_07,2022-03-07,34.19925,-118.53276,0.28143712878227234,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_08,2022-03-08,34.19925,-118.53276,0.2645590603351593,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_09,2022-03-09,34.19925,-118.53276,0.2528615891933441,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_10,2022-03-10,34.19925,-118.53276,0.2998379170894623,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_11,2022-03-11,34.19925,-118.53276,0.2638759911060333,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_12,2022-03-12,34.19925,-118.53276,0.33278754353523254,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_13,2022-03-13,34.19925,-118.53276,0.2675749361515045,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_14,2022-03-14,34.19925,-118.53276,0.27981823682785034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_15,2022-03-15,34.19925,-118.53276,0.2801366448402405,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_16,2022-03-16,34.19925,-118.53276,0.2646436095237732,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_17,2022-03-17,34.19925,-118.53276,0.3052174150943756,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_18,2022-03-18,34.19925,-118.53276,0.2573435604572296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_19,2022-03-19,34.19925,-118.53276,0.3733386993408203,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_20,2022-03-20,34.19925,-118.53276,0.2658943235874176,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_21,2022-03-21,34.19925,-118.53276,0.1678052842617035,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_22,2022-03-22,34.19925,-118.53276,0.2790285646915436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_23,2022-03-23,34.19925,-118.53276,0.2811466455459595,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_24,2022-03-24,34.19925,-118.53276,0.2963588237762451,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_25,2022-03-25,34.19925,-118.53276,0.24531833827495575,"{""type"":""MultiPoint"",""coordinates"":[]}"
